Recall,Precision,Model
0.3269230769230769,0.4146341463414634,XGBoost
0.3269230769230769,0.425,XGBoost
0.3269230769230769,0.4358974358974359,XGBoost
0.3269230769230769,0.4473684210526316,XGBoost
0.3076923076923077,0.43243243243243246,XGBoost
0.3076923076923077,0.45714285714285713,XGBoost
0.3076923076923077,0.47058823529411764,XGBoost
0.28846153846153844,0.45454545454545453,XGBoost
0.28846153846153844,0.46875,XGBoost
0.2692307692307692,0.45161290322580644,XGBoost
0.25,0.43333333333333335,XGBoost
0.25,0.4482758620689655,XGBoost
0.23076923076923078,0.42857142857142855,XGBoost
0.23076923076923078,0.4444444444444444,XGBoost
0.23076923076923078,0.46153846153846156,XGBoost
0.21153846153846154,0.44,XGBoost
0.21153846153846154,0.4583333333333333,XGBoost
0.17307692307692307,0.45,XGBoost
0.17307692307692307,0.47368421052631576,XGBoost
0.15384615384615385,0.4444444444444444,XGBoost
0.1346153846153846,0.4375,XGBoost
0.1346153846153846,0.4666666666666667,XGBoost
0.1346153846153846,0.5,XGBoost
0.1346153846153846,0.5384615384615384,XGBoost
0.1346153846153846,0.6363636363636364,XGBoost
0.11538461538461539,0.6,XGBoost
0.11538461538461539,0.6666666666666666,XGBoost
0.09615384615384616,0.625,XGBoost
0.07692307692307693,0.6666666666666666,XGBoost
0.07692307692307693,0.8,XGBoost
0.07692307692307693,1.0,XGBoost
0.038461538461538464,1.0,XGBoost
0.019230769230769232,1.0,XGBoost
0.0,1.0,XGBoost
1.0,0.3611111111111111,CatBoost
0.9807692307692307,0.36428571428571427,CatBoost
0.9807692307692307,0.3722627737226277,CatBoost
0.9615384615384616,0.373134328358209,CatBoost
0.9615384615384616,0.37593984962406013,CatBoost
0.9615384615384616,0.3787878787878788,CatBoost
0.9615384615384616,0.3816793893129771,CatBoost
0.9615384615384616,0.38461538461538464,CatBoost
0.9423076923076923,0.3828125,CatBoost
0.9230769230769231,0.384,CatBoost
0.9038461538461539,0.3790322580645161,CatBoost
0.9038461538461539,0.3821138211382114,CatBoost
0.8846153846153846,0.38016528925619836,CatBoost
0.8846153846153846,0.38333333333333336,CatBoost
0.8653846153846154,0.37815126050420167,CatBoost
0.8653846153846154,0.38461538461538464,CatBoost
0.8461538461538461,0.3793103448275862,CatBoost
0.8461538461538461,0.3826086956521739,CatBoost
0.8269230769230769,0.37719298245614036,CatBoost
0.8269230769230769,0.38392857142857145,CatBoost
0.7884615384615384,0.3761467889908257,CatBoost
0.7692307692307693,0.37037037037037035,CatBoost
0.7692307692307693,0.37735849056603776,CatBoost
0.75,0.37142857142857144,CatBoost
0.7115384615384616,0.3627450980392157,CatBoost
